Cumulative period fertility rates (Lexis squares)
Last modified: 21/01/2015
Code Year    Age     CPFR
TWN  1987    26     0.787
TWN  1987    27     0.950
TWN  1987    28     1.103
TWN  1987    29     1.239
TWN  1987    30     1.344
TWN  1987    31     1.427
TWN  1987    32     1.494
TWN  1987    33     1.544
TWN  1987    34     1.581
TWN  1987    35     1.608
TWN  1987    36     1.628
TWN  1987    37     1.642
TWN  1987    38     1.652
TWN  1987    39     1.659
TWN  1987    40     1.663
TWN  1987    41     1.667
TWN  1987    42     1.669
TWN  1987    43     1.671
TWN  1987    44     1.672
TWN  1987    45     1.672
TWN  1987    46     1.672
TWN  1987    47     1.672
TWN  1987    48     1.673
TWN  1987    49     1.673
TWN  1987    50     1.673
TWN  1987    51     1.673
TWN  1987    52     1.673
TWN  1987    53     1.673
TWN  1987    54     1.673
TWN  1987    55     1.673
TWN  1988    12     0.000
TWN  1988    13     0.000
TWN  1988    14     0.000
TWN  1988    15     0.002
TWN  1988    16     0.004
TWN  1988    17     0.010
TWN  1988    18     0.023
TWN  1988    19     0.045
TWN  1988    20     0.080
TWN  1988    21     0.136
TWN  1988    22     0.217
TWN  1988    23     0.325
TWN  1988    24     0.465
TWN  1988    25     0.627
TWN  1988    26     0.807
TWN  1988    27     0.988
TWN  1988    28     1.159
TWN  1988    29     1.312
TWN  1988    30     1.437
TWN  1988    31     1.537
TWN  1988    32     1.615
TWN  1988    33     1.674
TWN  1988    34     1.717
TWN  1988    35     1.750
TWN  1988    36     1.773
TWN  1988    37     1.791
TWN  1988    38     1.802
TWN  1988    39     1.809
TWN  1988    40     1.814
TWN  1988    41     1.817
TWN  1988    42     1.820
TWN  1988    43     1.821
TWN  1988    44     1.822
TWN  1988    45     1.822
TWN  1988    46     1.823
TWN  1988    47     1.823
TWN  1988    48     1.823
TWN  1988    49     1.823
TWN  1988    50     1.823
TWN  1988    51     1.823
TWN  1988    52     1.823
TWN  1988    53     1.823
TWN  1988    54     1.823
TWN  1988    55     1.823
TWN  1989    12     0.000
TWN  1989    13     0.000
TWN  1989    14     0.000
TWN  1989    15     0.002
TWN  1989    16     0.004
TWN  1989    17     0.011
TWN  1989    18     0.024
TWN  1989    19     0.046
TWN  1989    20     0.080
TWN  1989    21     0.130
TWN  1989    22     0.203
TWN  1989    23     0.302
TWN  1989    24     0.425
TWN  1989    25     0.568
TWN  1989    26     0.725
TWN  1989    27     0.884
TWN  1989    28     1.038
TWN  1989    29     1.176
TWN  1989    30     1.290
TWN  1989    31     1.384
TWN  1989    32     1.458
TWN  1989    33     1.515
TWN  1989    34     1.559
TWN  1989    35     1.591
TWN  1989    36     1.615
TWN  1989    37     1.633
TWN  1989    38     1.645
TWN  1989    39     1.653
TWN  1989    40     1.659
TWN  1989    41     1.663
TWN  1989    42     1.665
TWN  1989    43     1.667
TWN  1989    44     1.667
TWN  1989    45     1.668
TWN  1989    46     1.668
TWN  1989    47     1.668
TWN  1989    48     1.668
TWN  1989    49     1.669
TWN  1989    50     1.669
TWN  1989    51     1.669
TWN  1989    52     1.669
TWN  1989    53     1.669
TWN  1989    54     1.669
TWN  1989    55     1.669
TWN  1990    12     0.000
TWN  1990    13     0.000
TWN  1990    14     0.000
TWN  1990    15     0.002
TWN  1990    16     0.004
TWN  1990    17     0.011
TWN  1990    18     0.026
TWN  1990    19     0.048
TWN  1990    20     0.083
TWN  1990    21     0.135
TWN  1990    22     0.207
TWN  1990    23     0.308
TWN  1990    24     0.435
TWN  1990    25     0.581
TWN  1990    26     0.745
TWN  1990    27     0.918
TWN  1990    28     1.089
TWN  1990    29     1.244
TWN  1990    30     1.371
TWN  1990    31     1.477
TWN  1990    32     1.562
TWN  1990    33     1.626
TWN  1990    34     1.674
TWN  1990    35     1.711
TWN  1990    36     1.737
TWN  1990    37     1.755
TWN  1990    38     1.768
TWN  1990    39     1.776
TWN  1990    40     1.782
TWN  1990    41     1.786
TWN  1990    42     1.789
TWN  1990    43     1.790
TWN  1990    44     1.791
TWN  1990    45     1.792
TWN  1990    46     1.792
TWN  1990    47     1.792
TWN  1990    48     1.792
TWN  1990    49     1.792
TWN  1990    50     1.792
TWN  1990    51     1.792
TWN  1990    52     1.792
TWN  1990    53     1.793
TWN  1990    54     1.793
TWN  1990    55     1.793
TWN  1991    12     0.000
TWN  1991    13     0.000
TWN  1991    14     0.000
TWN  1991    15     0.001
TWN  1991    16     0.004
TWN  1991    17     0.012
TWN  1991    18     0.027
TWN  1991    19     0.050
TWN  1991    20     0.085
TWN  1991    21     0.134
TWN  1991    22     0.203
TWN  1991    23     0.293
TWN  1991    24     0.408
TWN  1991    25     0.542
TWN  1991    26     0.689
TWN  1991    27     0.848
TWN  1991    28     1.007
TWN  1991    29     1.158
TWN  1991    30     1.283
TWN  1991    31     1.385
TWN  1991    32     1.469
TWN  1991    33     1.536
TWN  1991    34     1.586
TWN  1991    35     1.622
TWN  1991    36     1.649
TWN  1991    37     1.670
TWN  1991    38     1.683
TWN  1991    39     1.692
TWN  1991    40     1.698
TWN  1991    41     1.702
TWN  1991    42     1.705
TWN  1991    43     1.706
TWN  1991    44     1.707
TWN  1991    45     1.708
TWN  1991    46     1.708
TWN  1991    47     1.708
TWN  1991    48     1.708
TWN  1991    49     1.708
TWN  1991    50     1.708
TWN  1991    51     1.709
TWN  1991    52     1.709
TWN  1991    53     1.709
TWN  1991    54     1.709
TWN  1991    55     1.709
TWN  1992    12     0.000
TWN  1992    13     0.000
TWN  1992    14     0.000
TWN  1992    15     0.001
TWN  1992    16     0.004
TWN  1992    17     0.012
TWN  1992    18     0.027
TWN  1992    19     0.050
TWN  1992    20     0.087
TWN  1992    21     0.137
TWN  1992    22     0.204
TWN  1992    23     0.292
TWN  1992    24     0.403
TWN  1992    25     0.536
TWN  1992    26     0.685
TWN  1992    27     0.838
TWN  1992    28     0.996
TWN  1992    29     1.144
TWN  1992    30     1.273
TWN  1992    31     1.380
TWN  1992    32     1.468
TWN  1992    33     1.536
TWN  1992    34     1.591
TWN  1992    35     1.630
TWN  1992    36     1.658
TWN  1992    37     1.679
TWN  1992    38     1.694
TWN  1992    39     1.703
TWN  1992    40     1.710
TWN  1992    41     1.715
TWN  1992    42     1.717
TWN  1992    43     1.719
TWN  1992    44     1.719
TWN  1992    45     1.720
TWN  1992    46     1.720
TWN  1992    47     1.720
TWN  1992    48     1.720
TWN  1992    49     1.721
TWN  1992    50     1.721
TWN  1992    51     1.721
TWN  1992    52     1.721
TWN  1992    53     1.721
TWN  1992    54     1.721
TWN  1992    55     1.721
TWN  1993    12     0.000
TWN  1993    13     0.000
TWN  1993    14     0.000
TWN  1993    15     0.002
TWN  1993    16     0.005
TWN  1993    17     0.013
TWN  1993    18     0.028
TWN  1993    19     0.052
TWN  1993    20     0.089
TWN  1993    21     0.141
TWN  1993    22     0.209
TWN  1993    23     0.298
TWN  1993    24     0.408
TWN  1993    25     0.534
TWN  1993    26     0.681
TWN  1993    27     0.837
TWN  1993    28     0.993
TWN  1993    29     1.146
TWN  1993    30     1.278
TWN  1993    31     1.390
TWN  1993    32     1.482
TWN  1993    33     1.554
TWN  1993    34     1.610
TWN  1993    35     1.653
TWN  1993    36     1.684
TWN  1993    37     1.706
TWN  1993    38     1.722
TWN  1993    39     1.733
TWN  1993    40     1.740
TWN  1993    41     1.744
TWN  1993    42     1.747
TWN  1993    43     1.749
TWN  1993    44     1.750
TWN  1993    45     1.751
TWN  1993    46     1.751
TWN  1993    47     1.751
TWN  1993    48     1.751
TWN  1993    49     1.751
TWN  1993    50     1.751
TWN  1993    51     1.751
TWN  1993    52     1.751
TWN  1993    53     1.751
TWN  1993    54     1.751
TWN  1993    55     1.751
TWN  1994    12     0.000
TWN  1994    13     0.000
TWN  1994    14     0.000
TWN  1994    15     0.002
TWN  1994    16     0.005
TWN  1994    17     0.013
TWN  1994    18     0.029
TWN  1994    19     0.052
TWN  1994    20     0.088
TWN  1994    21     0.138
TWN  1994    22     0.204
TWN  1994    23     0.289
TWN  1994    24     0.393
TWN  1994    25     0.515
TWN  1994    26     0.651
TWN  1994    27     0.803
TWN  1994    28     0.961
TWN  1994    29     1.114
TWN  1994    30     1.249
TWN  1994    31     1.365
TWN  1994    32     1.462
TWN  1994    33     1.539
TWN  1994    34     1.598
TWN  1994    35     1.643
TWN  1994    36     1.675
TWN  1994    37     1.699
TWN  1994    38     1.715
TWN  1994    39     1.726
TWN  1994    40     1.734
TWN  1994    41     1.738
TWN  1994    42     1.742
TWN  1994    43     1.743
TWN  1994    44     1.744
TWN  1994    45     1.745
TWN  1994    46     1.745
TWN  1994    47     1.745
TWN  1994    48     1.745
TWN  1994    49     1.745
TWN  1994    50     1.745
TWN  1994    51     1.745
TWN  1994    52     1.746
TWN  1994    53     1.746
TWN  1994    54     1.746
TWN  1994    55     1.746
TWN  1995    12     0.000
TWN  1995    13     0.000
TWN  1995    14     0.000
TWN  1995    15     0.002
TWN  1995    16     0.005
TWN  1995    17     0.013
TWN  1995    18     0.028
TWN  1995    19     0.051
TWN  1995    20     0.086
TWN  1995    21     0.135
TWN  1995    22     0.201
TWN  1995    23     0.285
TWN  1995    24     0.390
TWN  1995    25     0.510
TWN  1995    26     0.648
TWN  1995    27     0.796
TWN  1995    28     0.957
TWN  1995    29     1.111
TWN  1995    30     1.247
TWN  1995    31     1.367
TWN  1995    32     1.467
TWN  1995    33     1.548
TWN  1995    34     1.610
TWN  1995    35     1.657
TWN  1995    36     1.692
TWN  1995    37     1.718
TWN  1995    38     1.735
TWN  1995    39     1.747
TWN  1995    40     1.755
TWN  1995    41     1.761
TWN  1995    42     1.764
TWN  1995    43     1.766
TWN  1995    44     1.767
TWN  1995    45     1.767
TWN  1995    46     1.768
TWN  1995    47     1.768
TWN  1995    48     1.768
TWN  1995    49     1.768
TWN  1995    50     1.768
TWN  1995    51     1.768
TWN  1995    52     1.768
TWN  1995    53     1.768
TWN  1995    54     1.768
TWN  1995    55     1.768
TWN  1996    12     0.000
TWN  1996    13     0.000
TWN  1996    14     0.000
TWN  1996    15     0.002
TWN  1996    16     0.005
TWN  1996    17     0.013
TWN  1996    18     0.028
TWN  1996    19     0.049
TWN  1996    20     0.085
TWN  1996    21     0.132
TWN  1996    22     0.198
TWN  1996    23     0.281
TWN  1996    24     0.382
TWN  1996    25     0.499
TWN  1996    26     0.628
TWN  1996    27     0.775
TWN  1996    28     0.931
TWN  1996    29     1.084
TWN  1996    30     1.221
TWN  1996    31     1.341
TWN  1996    32     1.445
TWN  1996    33     1.528
TWN  1996    34     1.594
TWN  1996    35     1.645
TWN  1996    36     1.682
TWN  1996    37     1.708
TWN  1996    38     1.728
TWN  1996    39     1.741
TWN  1996    40     1.749
TWN  1996    41     1.754
TWN  1996    42     1.758
TWN  1996    43     1.760
TWN  1996    44     1.761
TWN  1996    45     1.762
TWN  1996    46     1.762
TWN  1996    47     1.762
TWN  1996    48     1.762
TWN  1996    49     1.762
TWN  1996    50     1.762
TWN  1996    51     1.762
TWN  1996    52     1.763
TWN  1996    53     1.763
TWN  1996    54     1.763
TWN  1996    55     1.763
TWN  1997    12     0.000
TWN  1997    13     0.000
TWN  1997    14     0.000
TWN  1997    15     0.001
TWN  1997    16     0.004
TWN  1997    17     0.012
TWN  1997    18     0.025
TWN  1997    19     0.045
TWN  1997    20     0.077
TWN  1997    21     0.124
TWN  1997    22     0.186
TWN  1997    23     0.266
TWN  1997    24     0.366
TWN  1997    25     0.482
TWN  1997    26     0.612
TWN  1997    27     0.757
TWN  1997    28     0.912
TWN  1997    29     1.066
TWN  1997    30     1.209
TWN  1997    31     1.335
TWN  1997    32     1.440
TWN  1997    33     1.528
TWN  1997    34     1.596
TWN  1997    35     1.649
TWN  1997    36     1.688
TWN  1997    37     1.716
TWN  1997    38     1.736
TWN  1997    39     1.749
TWN  1997    40     1.758
TWN  1997    41     1.764
TWN  1997    42     1.768
TWN  1997    43     1.770
TWN  1997    44     1.771
TWN  1997    45     1.771
TWN  1997    46     1.772
TWN  1997    47     1.772
TWN  1997    48     1.772
TWN  1997    49     1.772
TWN  1997    50     1.772
TWN  1997    51     1.772
TWN  1997    52     1.772
TWN  1997    53     1.772
TWN  1997    54     1.772
TWN  1997    55     1.772
TWN  1998    12     0.000
TWN  1998    13     0.000
TWN  1998    14     0.000
TWN  1998    15     0.001
TWN  1998    16     0.004
TWN  1998    17     0.010
TWN  1998    18     0.022
TWN  1998    19     0.040
TWN  1998    20     0.069
TWN  1998    21     0.108
TWN  1998    22     0.162
TWN  1998    23     0.228
TWN  1998    24     0.311
TWN  1998    25     0.404
TWN  1998    26     0.509
TWN  1998    27     0.623
TWN  1998    28     0.746
TWN  1998    29     0.869
TWN  1998    30     0.979
TWN  1998    31     1.081
TWN  1998    32     1.170
TWN  1998    33     1.244
TWN  1998    34     1.304
TWN  1998    35     1.351
TWN  1998    36     1.387
TWN  1998    37     1.414
TWN  1998    38     1.433
TWN  1998    39     1.446
TWN  1998    40     1.455
TWN  1998    41     1.461
TWN  1998    42     1.464
TWN  1998    43     1.466
TWN  1998    44     1.467
TWN  1998    45     1.468
TWN  1998    46     1.468
TWN  1998    47     1.468
TWN  1998    48     1.468
TWN  1998    49     1.468
TWN  1998    50     1.468
TWN  1998    51     1.469
TWN  1998    52     1.469
TWN  1998    53     1.469
TWN  1998    54     1.469
TWN  1998    55     1.469
TWN  1999    12     0.000
TWN  1999    13     0.000
TWN  1999    14     0.000
TWN  1999    15     0.001
TWN  1999    16     0.003
TWN  1999    17     0.010
TWN  1999    18     0.020
TWN  1999    19     0.036
TWN  1999    20     0.064
TWN  1999    21     0.101
TWN  1999    22     0.151
TWN  1999    23     0.219
TWN  1999    24     0.300
TWN  1999    25     0.396
TWN  1999    26     0.507
TWN  1999    27     0.631
TWN  1999    28     0.764
TWN  1999    29     0.901
TWN  1999    30     1.025
TWN  1999    31     1.139
TWN  1999    32     1.241
TWN  1999    33     1.322
TWN  1999    34     1.387
TWN  1999    35     1.438
TWN  1999    36     1.474
TWN  1999    37     1.501
TWN  1999    38     1.520
TWN  1999    39     1.533
TWN  1999    40     1.542
TWN  1999    41     1.548
TWN  1999    42     1.551
TWN  1999    43     1.553
TWN  1999    44     1.555
TWN  1999    45     1.555
TWN  1999    46     1.555
TWN  1999    47     1.556
TWN  1999    48     1.556
TWN  1999    49     1.556
TWN  1999    50     1.556
TWN  1999    51     1.556
TWN  1999    52     1.556
TWN  1999    53     1.556
TWN  1999    54     1.556
TWN  1999    55     1.556
TWN  2000    12     0.000
TWN  2000    13     0.000
TWN  2000    14     0.000
TWN  2000    15     0.001
TWN  2000    16     0.004
TWN  2000    17     0.010
TWN  2000    18     0.021
TWN  2000    19     0.039
TWN  2000    20     0.069
TWN  2000    21     0.111
TWN  2000    22     0.167
TWN  2000    23     0.239
TWN  2000    24     0.328
TWN  2000    25     0.429
TWN  2000    26     0.545
TWN  2000    27     0.676
TWN  2000    28     0.817
TWN  2000    29     0.959
TWN  2000    30     1.093
TWN  2000    31     1.218
TWN  2000    32     1.326
TWN  2000    33     1.418
TWN  2000    34     1.491
TWN  2000    35     1.547
TWN  2000    36     1.590
TWN  2000    37     1.620
TWN  2000    38     1.642
TWN  2000    39     1.657
TWN  2000    40     1.667
TWN  2000    41     1.673
TWN  2000    42     1.677
TWN  2000    43     1.680
TWN  2000    44     1.681
TWN  2000    45     1.682
TWN  2000    46     1.682
TWN  2000    47     1.682
TWN  2000    48     1.682
TWN  2000    49     1.682
TWN  2000    50     1.683
TWN  2000    51     1.683
TWN  2000    52     1.683
TWN  2000    53     1.683
TWN  2000    54     1.683
TWN  2000    55     1.683
TWN  2001    12     0.000
TWN  2001    13     0.000
TWN  2001    14     0.000
TWN  2001    15     0.001
TWN  2001    16     0.003
TWN  2001    17     0.009
TWN  2001    18     0.019
TWN  2001    19     0.035
TWN  2001    20     0.064
TWN  2001    21     0.104
TWN  2001    22     0.154
TWN  2001    23     0.215
TWN  2001    24     0.288
TWN  2001    25     0.373
TWN  2001    26     0.464
TWN  2001    27     0.569
TWN  2001    28     0.681
TWN  2001    29     0.797
TWN  2001    30     0.906
TWN  2001    31     1.006
TWN  2001    32     1.095
TWN  2001    33     1.171
TWN  2001    34     1.234
TWN  2001    35     1.283
TWN  2001    36     1.320
TWN  2001    37     1.348
TWN  2001    38     1.368
TWN  2001    39     1.381
TWN  2001    40     1.390
TWN  2001    41     1.396
TWN  2001    42     1.400
TWN  2001    43     1.402
TWN  2001    44     1.403
TWN  2001    45     1.404
TWN  2001    46     1.404
TWN  2001    47     1.404
TWN  2001    48     1.404
TWN  2001    49     1.404
TWN  2001    50     1.404
TWN  2001    51     1.404
TWN  2001    52     1.405
TWN  2001    53     1.405
TWN  2001    54     1.405
TWN  2001    55     1.405
TWN  2002    12     0.000
TWN  2002    13     0.000
TWN  2002    14     0.000
TWN  2002    15     0.001
TWN  2002    16     0.003
TWN  2002    17     0.008
TWN  2002    18     0.016
TWN  2002    19     0.031
TWN  2002    20     0.059
TWN  2002    21     0.097
TWN  2002    22     0.145
TWN  2002    23     0.203
