Female exposure to risk by calendar year, age and parity
Last modified: 25/09/2014
Code Year   Age            E0x            E1x            E2x            E3x           E4px
CAN  1987    36       34397.43       39764.30       80757.43       37840.43       14036.85
CAN  1987    37       29192.53       39276.36       80286.69       38434.33       14924.61
CAN  1987    38       24169.69       39579.56       81032.91       39550.50       16179.92
CAN  1987    39       17938.30       40697.98       81995.85       40824.06       17726.84
CAN  1987    40       14594.61       41362.89       82024.40       42219.34       19682.84
CAN  1987    41       15746.19       34399.73       69973.68       37691.87       19137.99
CAN  1987    42       16216.61       30146.30       63715.64       36027.46       20044.29
CAN  1987    43       11558.28       29263.71       61246.33       36714.54       22443.42
CAN  1987    44        7489.68       28329.40       58185.76       37626.50       25421.70
CAN  1987    45        6691.17       24667.30       51807.15       36531.39       27527.16
CAN  1987    46        6821.59       21667.34       46631.89       36013.55       30616.36
CAN  1987    47        6614.43       18939.54       40401.09       33971.57       32607.45
CAN  1987    48        7227.51       17538.78       36707.72       32876.69       35293.78
CAN  1987    49        7680.40       16362.28       33141.03       30951.63       36868.50
CAN  1987    50        7772.71       15882.87       30675.87       29515.19       38705.44
CAN  1987    51        7509.93       15876.86       29251.35       28889.74       41155.04
CAN  1987    52        6812.86       15839.18       27670.64       28035.82       42702.64
CAN  1987    53        6121.61       15887.21       26377.38       27239.91       43781.79
CAN  1987    54        5694.95       16401.69       26400.06       27534.69       46375.63
CAN  1987    55        5454.00       16533.98       26364.90       27562.31       47492.23
CAN  1988    12      175825.34           0.00           0.00           0.00           0.00
CAN  1988    13      174683.63           6.88           0.09           0.00           0.00
CAN  1988    14      171888.88         117.93           1.21           0.00           0.00
CAN  1988    15      173938.49         580.67           8.72           1.44           0.00
CAN  1988    16      176538.84        1848.00          50.38           8.86           1.57
CAN  1988    17      184106.92        4534.05         243.34          33.65           5.44
CAN  1988    18      180212.12        8322.55         827.91          94.78          10.39
CAN  1988    19      174521.92       12790.80        2051.27         231.83          21.75
CAN  1988    20      170147.05       17810.84        3906.46         543.24          62.60
CAN  1988    21      169895.99       23391.26        6474.76        1123.65         171.25
CAN  1988    22      172184.29       29547.33       10248.69        2021.06         364.34
CAN  1988    23      175225.13       37291.85       16022.31        3410.67         679.88
CAN  1988    24      167243.58       44848.52       22929.96        5325.41        1158.87
CAN  1988    25      154714.63       52045.53       31007.99        7985.54        1855.42
CAN  1988    26      137351.89       56480.12       39728.32       11016.27        2725.77
CAN  1988    27      120997.88       59868.69       49829.61       14706.00        3815.89
CAN  1988    28      103392.21       60454.30       58668.81       18560.02        5039.70
CAN  1988    29       89149.72       60172.01       66767.43       22506.94        6413.90
CAN  1988    30       76636.14       58889.48       73120.10       26143.52        7773.02
CAN  1988    31       66950.95       56784.95       78216.13       29645.26        9146.90
CAN  1988    32       58279.26       52958.60       80902.24       32280.91       10265.27
CAN  1988    33       52261.80       50347.45       84284.58       35374.25       11610.15
CAN  1988    34       47068.17       46429.82       85355.36       37376.78       12724.41
CAN  1988    35       42445.10       41941.06       84262.01       37943.59       13412.62
CAN  1988    36       37947.78       39583.62       82445.54       38180.95       13982.81
CAN  1988    37       33451.24       39385.32       81995.41       38868.79       14737.99
CAN  1988    38       28611.12       39161.10       81322.11       39257.28       15485.29
CAN  1988    39       23794.22       39622.70       81854.43       40202.08       16627.48
CAN  1988    40       17673.28       40834.56       82701.55       41314.27       18073.17
CAN  1988    41       14445.53       41520.84       82631.87       42584.60       19958.58
CAN  1988    42       15690.62       34498.45       70292.78       37892.51       19301.91
CAN  1988    43       16185.94       30219.15       63887.06       36138.35       20139.31
CAN  1988    44       11540.60       29319.45       61356.70       36793.36       22503.69
CAN  1988    45        7484.70       28363.60       58258.34       37679.69       25464.91
CAN  1988    46        6696.27       24702.54       51884.60       36588.03       27575.22
CAN  1988    47        6834.67       21714.96       46737.68       36094.48       30688.81
CAN  1988    48        6627.22       18979.49       40488.93       34044.13       32679.65
CAN  1988    49        7241.25       17573.07       36780.43       32941.09       35363.98
CAN  1988    50        7692.46       16388.02       33193.51       31000.29       36926.97
CAN  1988    51        7776.28       15890.03       30690.12       29528.60       38723.39
CAN  1988    52        7509.85       15876.56       29251.18       28889.34       41154.70
