Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 25/09/2014
Code Year    ARDY   Cohort       Exposure
DEUTNP  1979     29     1950       546872.09
DEUTNP  1979     30     1949       527363.10
DEUTNP  1979     31     1948       491924.15
DEUTNP  1979     32     1947       467865.16
DEUTNP  1979     33     1946       417301.25
DEUTNP  1979     34     1945       378462.17
DEUTNP  1979     35     1944       505715.17
DEUTNP  1979     36     1943       515261.67
DEUTNP  1979     37     1942       502440.00
DEUTNP  1979     38     1941       612652.67
DEUTNP  1979     39     1940       656623.33
DEUTNP  1979     40     1939       648791.00
DEUTNP  1979     41     1938       609884.50
DEUTNP  1979     42     1937       575180.17
DEUTNP  1979     43     1936       571867.33
DEUTNP  1979     44     1935       562206.00
DEUTNP  1979     45     1934       530160.50
DEUTNP  1979     46     1933       435137.33
DEUTNP  1979     47     1932       441928.33
DEUTNP  1979     48     1931       457372.67
DEUTNP  1979     49     1930       493059.00
DEUTNP  1979     50     1929       485463.00
DEUTNP  1979     51     1928       493092.50
DEUTNP  1979     52     1927       478523.83
DEUTNP  1979     53     1926       498131.83
DEUTNP  1979     54     1925       516673.50
DEUTNP  1979     55     1924       503797.67
DEUTNP  1980     12     1968       306154.95
DEUTNP  1980     13     1967       613400.71
DEUTNP  1980     14     1966       636542.68
DEUTNP  1980     15     1965       643013.81
DEUTNP  1980     16     1964       659948.11
DEUTNP  1980     17     1963       658235.82
DEUTNP  1980     18     1962       638720.64
DEUTNP  1980     19     1961       638085.98
DEUTNP  1980     20     1960       622421.70
DEUTNP  1980     21     1959       605449.13
DEUTNP  1980     22     1958       576009.64
DEUTNP  1980     23     1957       567976.85
DEUTNP  1980     24     1956       560089.06
DEUTNP  1980     25     1955       549336.10
DEUTNP  1980     26     1954       556790.36
DEUTNP  1980     27     1953       544626.09
DEUTNP  1980     28     1952       549142.84
DEUTNP  1980     29     1951       539378.55
DEUTNP  1980     30     1950       547467.18
DEUTNP  1980     31     1949       527872.51
DEUTNP  1980     32     1948       492275.67
DEUTNP  1980     33     1947       468067.77
DEUTNP  1980     34     1946       417585.92
DEUTNP  1980     35     1945       378983.67
DEUTNP  1980     36     1944       506122.83
DEUTNP  1980     37     1943       515658.00
DEUTNP  1980     38     1942       502894.50
DEUTNP  1980     39     1941       612918.33
DEUTNP  1980     40     1940       656791.83
DEUTNP  1980     41     1939       648936.33
DEUTNP  1980     42     1938       609899.33
DEUTNP  1980     43     1937       575074.67
DEUTNP  1980     44     1936       571567.83
DEUTNP  1980     45     1935       561687.33
DEUTNP  1980     46     1934       529541.83
DEUTNP  1980     47     1933       434620.33
DEUTNP  1980     48     1932       441209.67
DEUTNP  1980     49     1931       456483.50
DEUTNP  1980     50     1930       492011.83
DEUTNP  1980     51     1929       484126.83
DEUTNP  1980     52     1928       491466.17
DEUTNP  1980     53     1927       476778.00
DEUTNP  1980     54     1926       496097.67
DEUTNP  1980     55     1925       514344.67
DEUTNP  1981     12     1969       290486.55
DEUTNP  1981     13     1968       593008.54
DEUTNP  1981     14     1967       615534.93
DEUTNP  1981     15     1966       639804.88
DEUTNP  1981     16     1965       645918.31
DEUTNP  1981     17     1964       663305.52
DEUTNP  1981     18     1963       661752.24
DEUTNP  1981     19     1962       642763.55
DEUTNP  1981     20     1961       642258.55
DEUTNP  1981     21     1960       626115.80
DEUTNP  1981     22     1959       607991.20
DEUTNP  1981     23     1958       578315.96
DEUTNP  1981     24     1957       569923.65
DEUTNP  1981     25     1956       561828.12
DEUTNP  1981     26     1955       551076.36
DEUTNP  1981     27     1954       557950.03
DEUTNP  1981     28     1953       545389.56
DEUTNP  1981     29     1952       549798.99
DEUTNP  1981     30     1951       539883.65
DEUTNP  1981     31     1950       547878.82
DEUTNP  1981     32     1949       528232.94
DEUTNP  1981     33     1948       492493.60
DEUTNP  1981     34     1947       468276.88
DEUTNP  1981     35     1946       417743.20
DEUTNP  1981     36     1945       379208.00
DEUTNP  1981     37     1944       506393.67
DEUTNP  1981     38     1943       515925.67
DEUTNP  1981     39     1942       503106.50
DEUTNP  1981     40     1941       613117.17
DEUTNP  1981     41     1940       656952.83
DEUTNP  1981     42     1939       648880.50
DEUTNP  1981     43     1938       609896.83
DEUTNP  1981     44     1937       574789.17
DEUTNP  1981     45     1936       571181.17
DEUTNP  1981     46     1935       560979.33
DEUTNP  1981     47     1934       528952.33
DEUTNP  1981     48     1933       434102.33
DEUTNP  1981     49     1932       440350.67
DEUTNP  1981     50     1931       455509.50
DEUTNP  1981     51     1930       490913.83
DEUTNP  1981     52     1929       482648.00
DEUTNP  1981     53     1928       489828.33
DEUTNP  1981     54     1927       474892.33
DEUTNP  1981     55     1926       493907.83
DEUTNP  1982     12     1970       261180.75
DEUTNP  1982     13     1969       559443.06
DEUTNP  1982     14     1968       593846.95
DEUTNP  1982     15     1967       616548.79
DEUTNP  1982     16     1966       641269.26
DEUTNP  1982     17     1965       647015.23
DEUTNP  1982     18     1964       664952.05
DEUTNP  1982     19     1963       663774.81
DEUTNP  1982     20     1962       644816.98
DEUTNP  1982     21     1961       643843.69
DEUTNP  1982     22     1960       626983.39
DEUTNP  1982     23     1959       608482.08
DEUTNP  1982     24     1958       578866.75
DEUTNP  1982     25     1957       570255.47
DEUTNP  1982     26     1956       562003.61
DEUTNP  1982     27     1955       551130.24
DEUTNP  1982     28     1954       557701.05
DEUTNP  1982     29     1953       545009.28
DEUTNP  1982     30     1952       549338.65
DEUTNP  1982     31     1951       539493.31
DEUTNP  1982     32     1950       547106.14
DEUTNP  1982     33     1949       527667.23
DEUTNP  1982     34     1948       491779.81
DEUTNP  1982     35     1947       467666.41
DEUTNP  1982     36     1946       417186.52
DEUTNP  1982     37     1945       378658.83
DEUTNP  1982     38     1944       505900.83
DEUTNP  1982     39     1943       515413.17
DEUTNP  1982     40     1942       502583.50
DEUTNP  1982     41     1941       612615.83
DEUTNP  1982     42     1940       656369.17
DEUTNP  1982     43     1939       648061.83
DEUTNP  1982     44     1938       609258.50
DEUTNP  1982     45     1937       573978.17
DEUTNP  1982     46     1936       570257.33
DEUTNP  1982     47     1935       559766.50
DEUTNP  1982     48     1934       527889.33
DEUTNP  1982     49     1933       433138.83
DEUTNP  1982     50     1932       439148.00
DEUTNP  1982     51     1931       454190.00
DEUTNP  1982     52     1930       489330.67
DEUTNP  1982     53     1929       480809.50
DEUTNP  1982     54     1928       487821.17
DEUTNP  1982     55     1927       472725.00
DEUTNP  1983     12     1971       252230.58
DEUTNP  1983     13     1970       509779.09
DEUTNP  1983     14     1969       558903.83
DEUTNP  1983     15     1968       593526.56
DEUTNP  1983     16     1967       616049.82
DEUTNP  1983     17     1966       640542.63
DEUTNP  1983     18     1965       647018.87
DEUTNP  1983     19     1964       665485.68
DEUTNP  1983     20     1963       664724.81
DEUTNP  1983     21     1962       645088.60
DEUTNP  1983     22     1961       643411.08
DEUTNP  1983     23     1960       626379.05
DEUTNP  1983     24     1959       607835.86
DEUTNP  1983     25     1958       578186.00
DEUTNP  1983     26     1957       569543.48
DEUTNP  1983     27     1956       561115.19
DEUTNP  1983     28     1955       550094.97
DEUTNP  1983     29     1954       556600.91
DEUTNP  1983     30     1953       543858.24
DEUTNP  1983     31     1952       548014.02
DEUTNP  1983     32     1951       538224.71
DEUTNP  1983     33     1950       545567.71
DEUTNP  1983     34     1949       526165.32
DEUTNP  1983     35     1948       490259.80
DEUTNP  1983     36     1947       466200.40
DEUTNP  1983     37     1946       415942.22
DEUTNP  1983     38     1945       377522.67
DEUTNP  1983     39     1944       504680.17
DEUTNP  1983     40     1943       514224.83
DEUTNP  1983     41     1942       501472.50
DEUTNP  1983     42     1941       611380.67
DEUTNP  1983     43     1940       654952.83
DEUTNP  1983     44     1939       646648.33
DEUTNP  1983     45     1938       607824.17
DEUTNP  1983     46     1937       572615.00
DEUTNP  1983     47     1936       568752.67
DEUTNP  1983     48     1935       558162.83
DEUTNP  1983     49     1934       526249.83
DEUTNP  1983     50     1933       431574.00
DEUTNP  1983     51     1932       437514.83
DEUTNP  1983     52     1931       452441.33
DEUTNP  1983     53     1930       487314.83
DEUTNP  1983     54     1929       478575.17
DEUTNP  1983     55     1928       485448.50
DEUTNP  1984     12     1972       227071.23
DEUTNP  1984     13     1971       489174.59
DEUTNP  1984     14     1970       508268.42
DEUTNP  1984     15     1969       557491.17
DEUTNP  1984     16     1968       592185.52
DEUTNP  1984     17     1967       614915.92
DEUTNP  1984     18     1966       640012.91
DEUTNP  1984     19     1965       647344.68
DEUTNP  1984     20     1964       666122.91
DEUTNP  1984     21     1963       665098.94
DEUTNP  1984     22     1962       644798.67
DEUTNP  1984     23     1961       643070.09
DEUTNP  1984     24     1960       625780.26
DEUTNP  1984     25     1959       607243.46
DEUTNP  1984     26     1958       577562.45
DEUTNP  1984     27     1957       568607.74
DEUTNP  1984     28     1956       560011.28
DEUTNP  1984     29     1955       548719.38
DEUTNP  1984     30     1954       555072.64
DEUTNP  1984     31     1953       542099.33
DEUTNP  1984     32     1952       545985.59
DEUTNP  1984     33     1951       536192.16
DEUTNP  1984     34     1950       543017.81
DEUTNP  1984     35     1949       523581.65
DEUTNP  1984     36     1948       487577.22
DEUTNP  1984     37     1947       463669.28
DEUTNP  1984     38     1946       413797.66
DEUTNP  1984     39     1945       375359.33
DEUTNP  1984     40     1944       502708.67
DEUTNP  1984     41     1943       512249.67
DEUTNP  1984     42     1942       499518.17
DEUTNP  1984     43     1941       609447.33
DEUTNP  1984     44     1940       652749.17
DEUTNP  1984     45     1939       644566.83
DEUTNP  1984     46     1938       605719.67
DEUTNP  1984     47     1937       570676.67
DEUTNP  1984     48     1936       566693.33
DEUTNP  1984     49     1935       556166.00
DEUTNP  1984     50     1934       524170.67
DEUTNP  1984     51     1933       429589.00
DEUTNP  1984     52     1932       435559.50
DEUTNP  1984     53     1931       450353.00
DEUTNP  1984     54     1930       484964.67
DEUTNP  1984     55     1929       476151.33
DEUTNP  1985     12     1973       199765.62
DEUTNP  1985     13     1972       432064.93
DEUTNP  1985     14     1971       488344.30
DEUTNP  1985     15     1970       507601.53
DEUTNP  1985     16     1969       556793.40
DEUTNP  1985     17     1968       591479.52
DEUTNP  1985     18     1967       615236.10
DEUTNP  1985     19     1966       641107.05
DEUTNP  1985     20     1965       649120.66
DEUTNP  1985     21     1964       667479.60
DEUTNP  1985     22     1963       665991.27
DEUTNP  1985     23     1962       645559.41
DEUTNP  1985     24     1961       643722.21
DEUTNP  1985     25     1960       626198.57
DEUTNP  1985     26     1959       607636.56
DEUTNP  1985     27     1958       577720.61
DEUTNP  1985     28     1957       568509.96
DEUTNP  1985     29     1956       559767.67
DEUTNP  1985     30     1955       548132.50
DEUTNP  1985     31     1954       554216.42
DEUTNP  1985     32     1953       541048.97
DEUTNP  1985     33     1952       544581.86
DEUTNP  1985     34     1951       534763.10
DEUTNP  1985     35     1950       541121.67
DEUTNP  1985     36     1949       521557.22
DEUTNP  1985     37     1948       485366.69
DEUTNP  1985     38     1947       461742.37
DEUTNP  1985     39     1946       411973.50
DEUTNP  1985     40     1945       373586.67
DEUTNP  1985     41     1944       501109.50
DEUTNP  1985     42     1943       510563.67
DEUTNP  1985     43     1942       497865.17
DEUTNP  1985     44     1941       607759.67
DEUTNP  1985     45     1940       650774.00
DEUTNP  1985     46     1939       642653.33
DEUTNP  1985     47     1938       603810.00
DEUTNP  1985     48     1937       568870.17
DEUTNP  1985     49     1936       564708.83
DEUTNP  1985     50     1935       554215.50
DEUTNP  1985     51     1934       522127.33
DEUTNP  1985     52     1933       427702.33
DEUTNP  1985     53     1932       433613.17
DEUTNP  1985     54     1931       448200.33
DEUTNP  1985     55     1930       482603.33
DEUTNP  1986     12     1974       194845.39
DEUTNP  1986     13     1973       389014.52
DEUTNP  1986     14     1972       432710.77
DEUTNP  1986     15     1971       489217.09
DEUTNP  1986     16     1970       508605.04
DEUTNP  1986     17     1969       557753.10
DEUTNP  1986     18     1968       593096.26
DEUTNP  1986     19     1967       617986.13
DEUTNP  1986     20     1966       644383.89
DEUTNP  1986     21     1965       652199.29
DEUTNP  1986     22     1964       670094.81
DEUTNP  1986     23     1963       668257.15
DEUTNP  1986     24     1962       647730.61
