Conditional fertility rates by calendar year, age and birth order (based on parity distribution from population census)
Last modified: 25/09/2014
Code Year  Age       m1x       m2x       m3x       m4x      m5px
NOR  2004   44   0.00276   0.00225   0.00056   0.00112   0.00565
NOR  2004   45   0.00082   0.00134   0.00080   0.00025   0.00178
NOR  2004   46   0.00000   0.00068   0.00008   0.00064   0.00109
NOR  2004   47   0.00084   0.00067   0.00000   0.00000   0.00189
NOR  2004   48   0.00029   0.00022   0.00000   0.00000   0.00000
NOR  2004   49   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2004   50   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2004   51   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2004   52   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2004   53   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2004   54   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2004   55+  0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2005   12-  0.00000         .         .         .         .
NOR  2005   13   0.00000         .         .         .         .
NOR  2005   14   0.00003         .         .         .         .
NOR  2005   15   0.00026   0.00000         .         .         .
NOR  2005   16   0.00193   0.00000         .         .         .
NOR  2005   17   0.00524   0.01265         .         .         .
NOR  2005   18   0.01096   0.02994   0.00000         .         .
NOR  2005   19   0.02227   0.05547   0.05932         .         .
NOR  2005   20   0.03231   0.08724   0.02176   0.00000         .
NOR  2005   21   0.04104   0.09925   0.07887   0.07369         .
NOR  2005   22   0.04516   0.12084   0.08386   0.05335         .
NOR  2005   23   0.05754   0.14636   0.05586   0.11785   0.00000
NOR  2005   24   0.06809   0.15261   0.08748   0.07497   0.11609
NOR  2005   25   0.08130   0.16787   0.08886   0.08049   0.07511
NOR  2005   26   0.09595   0.17945   0.09099   0.08689   0.05889
NOR  2005   27   0.11313   0.20354   0.08992   0.06575   0.07562
NOR  2005   28   0.12841   0.20127   0.09001   0.07591   0.08464
NOR  2005   29   0.13938   0.21784   0.08267   0.05910   0.08376
NOR  2005   30   0.14246   0.22276   0.07516   0.04780   0.08764
NOR  2005   31   0.14977   0.21919   0.08244   0.05160   0.07475
NOR  2005   32   0.14237   0.22054   0.07586   0.04792   0.07362
NOR  2005   33   0.12037   0.20951   0.06711   0.04655   0.05927
NOR  2005   34   0.10652   0.19111   0.06167   0.03400   0.04401
NOR  2005   35   0.08844   0.15001   0.05478   0.03460   0.04794
NOR  2005   36   0.08406   0.12857   0.04384   0.02480   0.04387
NOR  2005   37   0.06964   0.09665   0.03316   0.02162   0.04024
NOR  2005   38   0.05349   0.07300   0.02466   0.02078   0.02560
NOR  2005   39   0.04389   0.05598   0.01569   0.01467   0.02582
NOR  2005   40   0.02642   0.03248   0.01219   0.00979   0.02498
NOR  2005   41   0.01675   0.02591   0.00756   0.00727   0.01985
NOR  2005   42   0.00925   0.01440   0.00466   0.00483   0.00875
NOR  2005   43   0.00860   0.00680   0.00183   0.00308   0.00705
NOR  2005   44   0.00354   0.00344   0.00096   0.00087   0.00175
NOR  2005   45   0.00220   0.00203   0.00040   0.00075   0.00211
NOR  2005   46   0.00137   0.00090   0.00008   0.00013   0.00036
NOR  2005   47   0.00109   0.00045   0.00008   0.00000   0.00072
NOR  2005   48   0.00028   0.00000   0.00000   0.00000   0.00038
NOR  2005   49   0.00000   0.00000   0.00000   0.00000   0.00039
NOR  2005   50   0.00000   0.00000   0.00000   0.00000   0.00018
NOR  2005   51   0.00000   0.00000   0.00000   0.00000   0.00011
NOR  2005   52   0.00000   0.00000   0.00000   0.00000   0.00006
NOR  2005   53   0.00000   0.00000   0.00000   0.00000   0.00003
NOR  2005   54   0.00000   0.00000   0.00000   0.00000   0.00001
NOR  2005   55+  0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2006   12-  0.00000         .         .         .         .
NOR  2006   13   0.00000         .         .         .         .
NOR  2006   14   0.00010         .         .         .         .
NOR  2006   15   0.00029   0.00000         .         .         .
NOR  2006   16   0.00175   0.01915         .         .         .
NOR  2006   17   0.00553   0.00000         .         .         .
NOR  2006   18   0.01267   0.04619   0.00000         .         .
NOR  2006   19   0.02372   0.05845   0.00000         .         .
NOR  2006   20   0.03428   0.08431   0.06305   0.00000         .
NOR  2006   21   0.03823   0.10795   0.04105   0.00000         .
NOR  2006   22   0.05024   0.12639   0.06623   0.09249   0.30493
NOR  2006   23   0.05737   0.13423   0.08473   0.09446   0.00000
NOR  2006   24   0.07488   0.16300   0.08011   0.06880   0.12676
NOR  2006   25   0.08443   0.17425   0.07089   0.05516   0.16016
NOR  2006   26   0.10100   0.18549   0.09163   0.09017   0.10551
NOR  2006   27   0.11472   0.19883   0.09417   0.05623   0.09793
NOR  2006   28   0.13395   0.20866   0.08359   0.07611   0.08197
NOR  2006   29   0.14050   0.22966   0.07773   0.07084   0.10930
NOR  2006   30   0.14249   0.23708   0.07884   0.06470   0.09411
NOR  2006   31   0.14627   0.23358   0.07966   0.04816   0.07835
NOR  2006   32   0.14247   0.23328   0.07330   0.05046   0.06131
NOR  2006   33   0.13150   0.22502   0.06560   0.04199   0.06306
NOR  2006   34   0.11807   0.19798   0.06039   0.04140   0.05869
NOR  2006   35   0.10473   0.15530   0.05604   0.03520   0.04239
NOR  2006   36   0.08678   0.13584   0.04750   0.02814   0.05078
NOR  2006   37   0.07407   0.11485   0.03549   0.02021   0.04350
NOR  2006   38   0.05797   0.08630   0.02584   0.01437   0.03540
NOR  2006   39   0.03692   0.06181   0.01798   0.01432   0.02881
NOR  2006   40   0.03192   0.03713   0.01285   0.01055   0.02000
NOR  2006   41   0.01682   0.02309   0.00600   0.00735   0.01591
NOR  2006   42   0.01643   0.01558   0.00396   0.00567   0.00817
NOR  2006   43   0.00490   0.00533   0.00233   0.00241   0.00862
NOR  2006   44   0.00322   0.00317   0.00159   0.00185   0.00628
NOR  2006   45   0.00081   0.00137   0.00072   0.00075   0.00174
NOR  2006   46   0.00082   0.00113   0.00040   0.00037   0.00035
NOR  2006   47   0.00081   0.00045   0.00016   0.00025   0.00036
NOR  2006   48   0.00027   0.00000   0.00000   0.00000   0.00000
NOR  2006   49   0.00000   0.00000   0.00016   0.00000   0.00038
NOR  2006   50   0.00014   0.00012   0.00000   0.00000   0.00000
NOR  2006   51   0.00008   0.00006   0.00000   0.00000   0.00000
NOR  2006   52   0.00004   0.00003   0.00000   0.00000   0.00000
NOR  2006   53   0.00002   0.00001   0.00000   0.00000   0.00000
NOR  2006   54   0.00001   0.00000   0.00000   0.00000   0.00000
NOR  2006   55+  0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2007   12-  0.00000         .         .         .         .
NOR  2007   13   0.00003         .         .         .         .
NOR  2007   14   0.00010         .         .         .         .
NOR  2007   15   0.00046   0.00000         .         .         .
NOR  2007   16   0.00157   0.07891         .         .         .
NOR  2007   17   0.00654   0.01641         .         .         .
NOR  2007   18   0.01237   0.04392   0.08009         .         .
NOR  2007   19   0.02345   0.06661   0.03330         .         .
NOR  2007   20   0.03420   0.08872   0.04300   0.00000         .
NOR  2007   21   0.04193   0.12139   0.05150   0.04101         .
NOR  2007   22   0.04880   0.13671   0.07843   0.04329         .
NOR  2007   23   0.06001   0.15380   0.05293   0.07688   0.15589
NOR  2007   24   0.06710   0.16735   0.07942   0.08358   0.03888
NOR  2007   25   0.08193   0.17070   0.09219   0.09090   0.10682
NOR  2007   26   0.09904   0.17792   0.07994   0.07046   0.09076
NOR  2007   27   0.10734   0.20052   0.08894   0.07556   0.11592
NOR  2007   28   0.12189   0.20869   0.09237   0.06000   0.04867
NOR  2007   29   0.13303   0.20105   0.08541   0.06358   0.08950
NOR  2007   30   0.14650   0.23011   0.08164   0.05390   0.08698
NOR  2007   31   0.14522   0.22650   0.08411   0.04672   0.09474
NOR  2007   32   0.14350   0.22853   0.08029   0.05142   0.06756
NOR  2007   33   0.13262   0.22152   0.06830   0.04280   0.05438
NOR  2007   34   0.11172   0.18906   0.06231   0.04299   0.06689
NOR  2007   35   0.10741   0.17934   0.05562   0.03842   0.06212
NOR  2007   36   0.08376   0.14101   0.04839   0.03104   0.04480
NOR  2007   37   0.06491   0.11229   0.03577   0.02507   0.03417
NOR  2007   38   0.05713   0.08904   0.02852   0.02040   0.02850
NOR  2007   39   0.04912   0.06474   0.01816   0.01361   0.02580
NOR  2007   40   0.03491   0.04636   0.01217   0.00891   0.02332
NOR  2007   41   0.02400   0.02841   0.00814   0.00785   0.01446
NOR  2007   42   0.01283   0.01267   0.00497   0.00485   0.00981
NOR  2007   43   0.00573   0.00853   0.00320   0.00265   0.00606
NOR  2007   44   0.00410   0.00421   0.00109   0.00132   0.00617
NOR  2007   45   0.00239   0.00204   0.00111   0.00049   0.00104
NOR  2007   46   0.00027   0.00092   0.00024   0.00050   0.00104
NOR  2007   47   0.00054   0.00023   0.00000   0.00012   0.00070
NOR  2007   48   0.00000   0.00000   0.00000   0.00000   0.00071
NOR  2007   49   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2007   50   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2007   51   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2007   52   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2007   53   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2007   54   0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2007   55+  0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2008   12-  0.00000         .         .         .         .
NOR  2008   13   0.00003         .         .         .         .
NOR  2008   14   0.00010         .         .         .         .
NOR  2008   15   0.00042   0.00000         .         .         .
NOR  2008   16   0.00201   0.00000         .         .         .
NOR  2008   17   0.00628   0.02677   0.00000         .         .
NOR  2008   18   0.01246   0.03986   0.05577         .         .
NOR  2008   19   0.02415   0.05305   0.03765         .         .
NOR  2008   20   0.03283   0.08109   0.03784   0.00000         .
NOR  2008   21   0.04270   0.11139   0.06995   0.13178         .
NOR  2008   22   0.05483   0.13127   0.07022   0.01690         .
NOR  2008   23   0.06092   0.15570   0.08952   0.08271   0.00000
NOR  2008   24   0.07293   0.16426   0.07929   0.10117   0.11135
NOR  2008   25   0.08547   0.17846   0.08986   0.10004   0.15497
NOR  2008   26   0.10490   0.19183   0.08680   0.07556   0.13941
NOR  2008   27   0.11660   0.19218   0.08733   0.07289   0.07745
NOR  2008   28   0.12444   0.20304   0.08338   0.07619   0.09341
NOR  2008   29   0.13918   0.22086   0.08803   0.06485   0.08286
NOR  2008   30   0.15700   0.22255   0.07771   0.06372   0.07320
NOR  2008   31   0.14727   0.23164   0.08105   0.05713   0.06828
NOR  2008   32   0.13744   0.22967   0.08317   0.05596   0.08115
NOR  2008   33   0.12872   0.22030   0.07061   0.04458   0.07118
NOR  2008   34   0.11651   0.20026   0.07108   0.03840   0.05806
NOR  2008   35   0.11192   0.17180   0.06017   0.03014   0.06210
NOR  2008   36   0.09524   0.14936   0.04443   0.03297   0.04867
NOR  2008   37   0.07285   0.11635   0.03706   0.02581   0.04216
NOR  2008   38   0.06237   0.08538   0.02924   0.02134   0.03762
NOR  2008   39   0.04882   0.06257   0.02227   0.01594   0.03137
NOR  2008   40   0.03287   0.03835   0.01325   0.01183   0.02547
NOR  2008   41   0.02774   0.03252   0.00784   0.00656   0.01474
NOR  2008   42   0.01419   0.01300   0.00409   0.00414   0.01489
NOR  2008   43   0.00771   0.00917   0.00292   0.00236   0.00736
NOR  2008   44   0.00418   0.00361   0.00114   0.00144   0.00502
NOR  2008   45   0.00126   0.00331   0.00039   0.00072   0.00205
NOR  2008   46   0.00131   0.00113   0.00056   0.00037   0.00035
NOR  2008   47   0.00053   0.00023   0.00008   0.00000   0.00069
NOR  2008   48   0.00000   0.00000   0.00000   0.00025   0.00035
NOR  2008   49   0.00000   0.00000   0.00000   0.00000   0.00036
NOR  2008   50   0.00011   0.00010   0.00000   0.00000   0.00000
NOR  2008   51   0.00008   0.00007   0.00000   0.00000   0.00000
NOR  2008   52   0.00005   0.00004   0.00000   0.00000   0.00000
NOR  2008   53   0.00003   0.00002   0.00000   0.00000   0.00000
NOR  2008   54   0.00001   0.00001   0.00000   0.00000   0.00000
NOR  2008   55+  0.00000   0.00000   0.00000   0.00000   0.00000
NOR  2009   12-  0.00000         .         .         .         .
NOR  2009   13   0.00000         .         .         .         .
NOR  2009   14   0.00003         .         .         .         .
NOR  2009   15   0.00003   0.00000         .         .         .
NOR  2009   16   0.00195   0.01723         .         .         .
NOR  2009   17   0.00561   0.03124   0.00000         .         .
NOR  2009   18   0.01292   0.04333   0.04839         .         .
NOR  2009   19   0.02380   0.07095   0.07641         .         .
NOR  2009   20   0.03419   0.08439   0.04866   0.00000         .
NOR  2009   21   0.04225   0.11712   0.04182   0.00000         .
NOR  2009   22   0.05218   0.13379   0.06643   0.00000         .
NOR  2009   23   0.06121   0.15928   0.07655   0.07537   0.08969
NOR  2009   24   0.06848   0.17319   0.08651   0.11171   0.03878
NOR  2009   25   0.08544   0.18325   0.08997   0.08228   0.07365
NOR  2009   26   0.10091   0.17823   0.08038   0.08680   0.05148
NOR  2009   27   0.11351   0.21166   0.09060   0.07978   0.06897
NOR  2009   28   0.13352   0.20494   0.08689   0.07433   0.12883
NOR  2009   29   0.14233   0.22284   0.09033   0.05794   0.09782
NOR  2009   30   0.14273   0.22339   0.08495   0.06167   0.08506
NOR  2009   31   0.14944   0.23266   0.07875   0.05536   0.07379
NOR  2009   32   0.13993   0.22861   0.07897   0.05628   0.07624
NOR  2009   33   0.12648   0.22743   0.07464   0.04413   0.07655
NOR  2009   34   0.12276   0.20623   0.07202   0.04617   0.07000
NOR  2009   35   0.11090   0.18847   0.05635   0.03701   0.05296
NOR  2009   36   0.09044   0.14715   0.05078   0.03058   0.04265
NOR  2009   37   0.07544   0.12622   0.04169   0.02501   0.04411
NOR  2009   38   0.06069   0.09389   0.03096   0.02213   0.04177
NOR  2009   39   0.04558   0.06929   0.02126   0.01685   0.03277
NOR  2009   40   0.03646   0.04941   0.01170   0.01183   0.02193
NOR  2009   41   0.02284   0.03163   0.00779   0.00515   0.02031
NOR  2009   42   0.01380   0.01565   0.00510   0.00403   0.01267
NOR  2009   43   0.00785   0.00997   0.00253   0.00224   0.00891
NOR  2009   44   0.00450   0.00447   0.00138   0.00153   0.00631
NOR  2009   45   0.00362   0.00106   0.00084   0.00036   0.00266
NOR  2009   46   0.00123   0.00088   0.00054   0.00036   0.00136
NOR  2009   47   0.00102   0.00022   0.00008   0.00000   0.00000
NOR  2009   48   0.00052   0.00023   0.00008   0.00000   0.00035
NOR  2009   49   0.00026   0.00000   0.00000   0.00000   0.00035
NOR  2009   50   0.00025   0.00000   0.00000   0.00000   0.00000
NOR  2009   51   0.00014   0.00000   0.00000   0.00000   0.00000
NOR  2009   52   0.00008   0.00000   0.00000   0.00000   0.00000
NOR  2009   53   0.00004   0.00000   0.00000   0.00000   0.00000
NOR  2009   54   0.00001   0.00000   0.00000   0.00000   0.00000
NOR  2009   55+  0.00000   0.00000   0.00000   0.00000   0.00000
PRT  1981   12-  0.00005         .         .         .         .
PRT  1981   13   0.00022   0.00419   0.00000         .         .
PRT  1981   14   0.00177   0.00510   0.00000   0.00000         .
PRT  1981   15   0.00566   0.02016   0.02408   0.00000   0.00000
PRT  1981   16   0.01591   0.03647   0.04759   0.00000   0.03385
PRT  1981   17   0.03301   0.06227   0.02826   0.00000   0.01672
PRT  1981   18   0.05432   0.09863   0.07436   0.02301   0.01034
PRT  1981   19   0.08064   0.11626   0.09552   0.04693   0.03219
PRT  1981   20   0.10549   0.12531   0.09565   0.09719   0.04123
PRT  1981   21   0.12814   0.13370   0.10710   0.12683   0.05671
PRT  1981   22   0.15371   0.13711   0.10072   0.11326   0.10230
PRT  1981   23   0.17087   0.14416   0.09424   0.14114   0.12309
PRT  1981   24   0.17860   0.14341   0.08845   0.13357   0.15112
PRT  1981   25   0.18464   0.14916   0.07555   0.12641   0.14567
PRT  1981   26   0.18155   0.15420   0.07160   0.10777   0.14902
PRT  1981   27   0.16631   0.14898   0.06521   0.09371   0.15668
PRT  1981   28   0.14939   0.14892   0.06072   0.09749   0.14486
PRT  1981   29   0.14361   0.15003   0.05157   0.07724   0.13892
PRT  1981   30   0.12525   0.14237   0.04955   0.07738   0.12950
PRT  1981   31   0.10198   0.12876   0.04481   0.06807   0.11092
PRT  1981   32   0.08791   0.11453   0.04015   0.05718   0.10256
PRT  1981   33   0.06733   0.09357   0.03324   0.04860   0.10029
PRT  1981   34   0.05792   0.07877   0.02594   0.04238   0.09392
PRT  1981   35   0.05379   0.06436   0.02646   0.03739   0.08418
PRT  1981   36   0.04378   0.05146   0.02015   0.03089   0.08217
PRT  1981   37   0.03410   0.03773   0.01804   0.02910   0.07331
PRT  1981   38   0.02828   0.02754   0.01302   0.02465   0.06466
PRT  1981   39   0.02511   0.02179   0.01202   0.01541   0.05711
PRT  1981   40   0.01931   0.01753   0.00893   0.01625   0.05095
